address,latitude,longitude,status,original_index
107XX GOODLAND DR DENTON TX ,33.1457047,-97.2358095,VALID,4320.0
14XX BELHAVEN ST DENTON TX ,33.2353364,-97.1503517,VALID,4321.0
1XX W PRAIRIE ST DENTON TX ,33.2108511,-97.1550899,VALID,4322.0
29XX MONTEBELLO DR DENTON TX ,33.1705467,-97.0996078,VALID,4323.0
120XX BRANT WAY DENTON TX ,33.1470927,-97.2505924,VALID,4324.0
49XX BEAVER CREEK AVE DENTON TX ,33.263345,-97.1253722,VALID,4325.0
2XX N WESTERN BLVD DENTON TX ,33.2248007,-97.186058,VALID,4326.0
22XX WORTHINGTON DR DENTON TX ,33.2375376,-97.1793693,VALID,4327.0
67XX CORRAL LN DENTON TX ,33.1479043,-97.1004431,VALID,4328.0
1XX S I 35 E DENTON TX ,33.1814754,-97.102065,VALID,4329.0
103XX COUNTRYSIDE DR DENTON TX ,33.1391245,-97.2344105,VALID,4330.0
TEXAS ST DENTON TX ,33.2222473,-97.123652,VALID,4331.0
17XX BUENA VISTA DR DENTON TX ,33.1478225,-97.1173605,VALID,4332.0
27XX E WINDSOR DR DENTON TX ,33.2439517,-97.1120302,VALID,4333.0
40XX RANCHMAN BLVD DENTON TX ,33.1662972,-97.1090953,VALID,4334.0
99XX HANFORD DR DENTON TX ,33.1415044,-97.2319996,VALID,4335.0
61XX MARSH RAIL DR DENTON TX ,33.1689884,-97.0764551,VALID,4336.0
33XX PARUAMENT DR DENTON TX ,33.2511233,-97.1640622,VALID,4337.0
100XX I 35 DENTON TX ,33.2802739,-97.177933,VALID,4338.0
WOODLAND ST DENTON TX ,33.2320287,-97.1263603,VALID,4339.0
13XX OAK ORCHARD LN DENTON TX ,33.226557,-97.1036288,VALID,4340.0
22XX PRESCOTT DOWNS DR DENTON TX ,33.1525378,-97.1094495,VALID,4341.0
111XX LA JOLLA WAY DENTON TX ,33.1419281,-97.2426106,VALID,4342.0
36XX CHAPEL HILL LN DENTON TX ,33.2528987,-97.1400223,VALID,4343.0
57XX PARKPLACE DR DENTON TX ,33.1341609,-97.1880513,VALID,4344.0
40XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID,4345.0
89XX GRANDVIEW DR DENTON TX ,33.1363815,-97.2358601,VALID,4346.0
96XX WINDWOOD LN DENTON TX ,33.1352026,-97.229619,VALID,4347.0
20XX LE SAGE CT DENTON TX ,33.2520654,-97.1072638,VALID,4348.0
9XX PRECISION DR DENTON TX ,33.2092495,-97.1734151,VALID,4349.0
36XX KINGSGARDEN RD DENTON TX ,33.2535947,-97.1651732,VALID,4350.0
2XX E PRAIRIE ST DENTON TX ,33.2105793,-97.1259592,VALID,4351.0
2XX BENJIMAN ST DENTON TX ,33.2452631,-97.1374781,VALID,4352.0
NEWTON ST DENTON TX ,33.2075715,-97.1165881,VALID,4353.0
OLD JOHN PAINE RD DENTON TX ,33.1531417,-97.1915033,VALID,4354.0
8XX MEADOWEDGE LN DENTON TX ,33.2516001,-97.1391535,VALID,4355.0
36XX YALE DR DENTON TX ,33.1618329,-97.0914841,VALID,4356.0
10XX N WESTERN BLVD DENTON TX ,33.2248007,-97.186058,VALID,4357.0
34XX KINGSVIEW DR DENTON TX ,33.2527139,-97.1688269,VALID,4358.0
29XX LILLIAN B MILLER PKWY DENTON TX ,33.1824753,-97.1094951,VALID,4359.0
27XX SILVER SAGE DR DENTON TX ,33.2174971,-97.1014996,VALID,4360.0
15XX CANVAS WAY DENTON TX ,33.1951867,-97.1084565,VALID,4361.0
30XX CONQUEST DR DENTON TX ,33.2513968,-97.1616728,VALID,4362.0
9XX N LOOP 288 HWY DENTON TX ,33.2584052,-97.1428634,VALID,4363.0
35XX WESSEX CT DENTON TX ,33.1657925,-97.0902746,VALID,4364.0
119XX GLENBROOK ST DENTON TX ,33.1419715,-97.2508911,VALID,4365.0
S MOCKINGBIRD LN DENTON TX ,33.2091299,-97.0969191,VALID,4366.0
17XX N BELL AVE DENTON TX ,33.2310843,-97.1272288,VALID,4367.0
7XX CASINO AVE THACKERVILLE OK TX ,31.9685988,-99.9018131,VALID,4368.0
1XX E WALNUT ST DENTON TX ,33.2139774,-97.1322494,VALID,4369.0
37XX N I 35 GAINESVILLE TX ,33.62594139999999,-97.1333453,VALID,4370.0
15XX N MAYHILL RD DENTON TX ,33.2218988,-97.0831971,VALID,4371.0
51XX UNITY DR DENTON TX ,33.2636985,-97.1092881,VALID,4372.0
35XX RIVIERA CT DENTON TX ,33.2529214,-97.1678381,VALID,4373.0
34XX I 35 DENTON TX ,33.2802739,-97.177933,VALID,4374.0
23XX SW 5TH AVE AMARILLO TX ,35.2118024,-101.8599742,VALID,4375.0
16XX BOYD ST DENTON TX ,33.2296394,-97.1127991,VALID,4376.0
27XX PINTO DR DENTON TX ,33.1707415,-97.1046218,VALID,4377.0
4XX OAKLAWN AVE DENTON TX ,33.2346207,-97.1279994,VALID,4378.0
3XX FAIN ST DENTON TX ,33.235468,-97.1356565,VALID,4379.0
9XX W UNIVERSITY HWY DR DENTON TX ,33.2303119,-97.1816464,VALID,4380.0
16XX LAKEVIEW BLVD DENTON TX ,33.2257982,-97.0604461,VALID,4381.0
KENDOLPH DR DENTON TX ,33.1998148,-97.1520057,VALID,4382.0
49XX FLORANCE RD DENTON TX ,33.140468,-97.2665027,VALID,4383.0
12XX COTTONWOOD LN DENTON COUNTY TX ,33.155456,-96.9399324,VALID,4384.0
57XX TEASLEY LN DENTON TX ,33.1678163,-97.1103429,VALID,4385.0
32XX MONTE CARLO LN DENTON TX ,33.1656126,-97.1148395,VALID,4386.0
28XX TERRY CT DENTON TX ,33.2276305,-97.0980911,VALID,4387.0
MARTIN ST DENTON TX ,33.2086505,-97.1257674,VALID,4388.0
9XX THOMAS J EGAN RD DENTON TX ,33.2252961,-97.2173858,VALID,4389.0
51XX DEL MONTE DR DENTON TX ,33.2645482,-97.1109451,VALID,4390.0
1XX WOODLAND ST DENTON TX ,33.2320287,-97.1263603,VALID,4391.0
33XX MUSTANG DR DENTON TX ,33.1720802,-97.1081212,VALID,4392.0
19XX MISTYWOOD LN DENTON TX ,33.2371598,-97.1060725,VALID,4393.0
10XX OAK VLY DENTON TX ,33.2234143,-97.1015613,VALID,4394.0
10XX DIXON LN DENTON TX ,33.2577927,-97.1190785,VALID,4395.0
LAGUNA DR DENTON TX ,33.2487756,-97.1193322,VALID,4396.0
142XX DALLAS PKWY DALLAS TX ,32.9666254,-96.8219362,VALID,4397.0
COIT ST DENTON TX ,33.2242203,-97.1379801,VALID,4398.0
20XX MOHICAN AVE DENTON TX ,33.2340844,-97.109846,VALID,4399.0
3XX SUSIE LN DENTON TX ,33.2169458,-97.068804,VALID,4400.0
73XX RIVERCHASE TRL DENTON TX ,33.1527211,-97.1246769,VALID,4401.0
16XX WHITE DOVE LN DENTON TX ,33.1455132,-97.11675,VALID,4402.0
17XX MARBLE COVE LN DENTON TX ,33.1463444,-97.1163882,VALID,4403.0
5XX YUCCA DR DENTON TX ,33.2515,-97.12558,VALID,4404.0
47XX STUART RD DENTON COUNTY TX ,33.2563407,-97.1220255,VALID,4405.0
20XX AUDRA LN DENTON TX ,33.2246081,-97.1068564,VALID,4406.0
48XX SPARTAN DR DENTON TX ,33.1992603,-97.1933909,VALID,4407.0
22XX ALAMO PL DENTON TX ,33.2167756,-97.1582,VALID,4408.0
33XX ESTACADO DR DENTON TX ,33.1727915,-97.1035485,VALID,4409.0
54XX GREEN IVY RD DENTON TX ,33.1571482,-97.1028214,VALID,4410.0
8XX KOSSMAN DR DENTON TX ,33.205082,-97.0770276,VALID,4411.0
10XX S AVE C DENTON TX ,33.207115,-97.1508123,VALID,4412.0
6XX RIDGECREST CIR DENTON TX ,33.1864623,-97.1138504,VALID,4413.0
10XX MANHATTAN DR DENTON TX ,33.2471244,-97.1195215,VALID,4414.0
69XX RIVERCHASE TRL DENTON TX ,33.1527211,-97.1246769,VALID,4415.0
25XX AURORA LN DENTON TX ,33.235254,-97.1647878,VALID,4416.0
6XX S BELL AVE DENTON TX ,33.2106727,-97.1303383,VALID,4417.0
14XX WOODVINE DR EULESS TX ,32.8186845,-97.1514924,VALID,4418.0
88XX SWAN PARK DR DENTON TX ,33.1421911,-97.1139245,VALID,4419.0
35XX KINGSGARDEN RD DENTON TX ,33.2535947,-97.1651732,VALID,4420.0
11XX S LOCUST ST DENTON TX ,33.2025721,-97.1335834,VALID,4421.0
35XX ORIOLE LN DENTON TX ,33.2180842,-97.093371,VALID,4422.0
E WALNUT ST DENTON TX ,33.2139774,-97.1322494,VALID,4423.0
77XX MIRROR ROCK LN DENTON TX ,33.1440132,-97.1166313,VALID,4424.0
37XX CUDDY DR DENTON TX ,33.1648832,-97.1104884,VALID,4425.0
51XX HOLY SPRINGS RD DENTON TX ,33.2638509,-97.1083891,VALID,4426.0
40XX MADISON LN DENTON TX ,33.2257439,-97.084158,VALID,4427.0
17XX EMERSON LN DENTON TX ,33.2418,-97.1048034,VALID,4428.0
10XX CHANDLER RD DENTON TX ,33.2379281,-97.1051338,VALID,4429.0
39XX FELICITY LN DENTON TX ,33.2460695,-96.7228228,VALID,4430.0
9XX BEALL ST DENTON TX ,33.2565613,-97.1395541,VALID,4431.0
9XX CHANDLER RD DENTON TX ,33.2379281,-97.1051338,VALID,4432.0
50XX PEBBLE BEACH TRL DENTON TX ,33.1715847,-97.0802235,VALID,4433.0
73XX RAINTREE WAY DENTON TX ,33.1526309,-97.1255985,VALID,4434.0
7XX W EAGLE DR DENTON TX ,33.206632,-97.14474,VALID,4435.0
36XX LAKEVIEW BLVD DENTON TX ,33.2257982,-97.0604461,VALID,4436.0
46XX NAPA VALLEY DR DENTON TX ,33.1722472,-97.1704645,VALID,4437.0
THUNDERBIRD DR DENTON TX ,33.235433,-97.1713465,VALID,4438.0
12XX MAY ST DENTON TX ,33.2213474,-97.1154391,VALID,4439.0
31XX HEATHER LN DENTON TX ,33.2458277,-97.1145706,VALID,4440.0
42XX PLUMBAGO DR DENTON TX ,33.1734321,-97.0643744,VALID,4441.0
10XX MONTEREY DR DENTON TX ,33.2462387,-97.1194223,VALID,4442.0
WITHERS ST DENTON TX ,33.2211301,-97.1277038,VALID,4443.0
21XX WESTWOOD DR DENTON TX ,33.1941786,-97.1458733,VALID,4444.0
10XX S WOODROW LN DENTON TX ,33.2072363,-97.1120564,VALID,4445.0
21XX TAWNY DR DENTON TX ,33.1919095,-97.1549888,VALID,4446.0
14XX MAPLE ST DENTON TX ,33.2082019,-97.1428479,VALID,4447.0
20XX MARSHALL RD DENTON TX ,33.237859,-97.1841898,VALID,4448.0
68XX HAYLING WAY DENTON TX ,33.1487251,-97.096574,VALID,4449.0
7XX PANHANDLE ST DENTON TX ,33.2216193,-97.1526645,VALID,4450.0
41XX HIALEAH DR DENTON TX ,33.1572817,-97.1105204,VALID,4451.0
28XX ROLAND DR DENTON TX ,33.2403704,-97.1726293,VALID,4452.0
93XX GLEN FALLS LN DENTON TX ,33.1395542,-97.1150059,VALID,4453.0
9XX BARBARA ST DENTON TX ,33.2264601,-97.1006402,VALID,4454.0
22XX REDONDO RD DENTON TX ,33.1573612,-97.1081905,VALID,4455.0
59XX TAWAKONI DR DENTON TX ,33.1395893,-97.1911775,VALID,4456.0
79XX FM 2153 DENTON TX ,33.2255961,-97.1236558,VALID,4457.0
DRINKWATER DR DENTON TX ,33.1474916,-97.2361775,VALID,4458.0
CHAMBERS ST DENTON TX ,33.2031664,-97.127504,VALID,4459.0
71XX SMOKETREE TRL DENTON TX ,33.1741163,-97.0627342,VALID,4460.0
36XX KINGS ROW DENTON TX ,33.2490386,-97.1062357,VALID,4461.0
PHEASANT HOLLOW ST DENTON TX ,33.2520644,-97.1310528,VALID,4462.0
18XX LAKEVIEW BLVD DENTON TX ,33.2257982,-97.0604461,VALID,4463.0
36XX PHEASANT HOLLOW ST DENTON TX ,33.2520644,-97.1310528,VALID,4464.0
105XX COUNTRYSIDE DR DENTON TX ,33.1391245,-97.2344105,VALID,4465.0
35XX TEASLEY LN DENTON TX ,33.1678163,-97.1103429,VALID,4466.0
6XX BEALL ST DENTON TX ,33.2565613,-97.1395541,VALID,4467.0
3XX INTERSTATE 35 SANGER TX ,33.3877731,-97.1771003,VALID,4468.0
7XX WAINWRIGHT ST DENTON TX ,33.2098783,-97.131359,VALID,4469.0
99XX I 35 DENTON TX ,33.2802739,-97.177933,VALID,4470.0
MACK DR DENTON TX ,33.2188328,-97.1059963,VALID,4471.0
46XX HERON POND LN DENTON TX ,33.1689044,-97.0741159,VALID,4472.0
108XX I 35 HWY DENTON TX ,33.2680024,-97.1780427,VALID,4473.0
21XX AUDRA LN DENTON TX ,33.2246081,-97.1068564,VALID,4474.0
31XX WESTGATE DR DENTON TX ,33.2458149,-97.1695269,VALID,4475.0
BEALL ST DENTON TX ,33.2565613,-97.1395541,VALID,4476.0
GREENWAY DR DENTON TX ,33.2357296,-97.1724527,VALID,4477.0
12XX GOOD LN DENTON TX ,33.2299018,-97.0931346,VALID,4478.0
65XX WOODMERE CT DENTON TX ,33.1323168,-97.2007932,VALID,4479.0
4XX NORTHRIDGE ST DENTON TX ,33.2410372,-97.1394108,VALID,4480.0
HARTLEE FIELD RD DENTON COUNTY TX ,33.2651715,-97.083768,VALID,4481.0
16XX RAZORBILL RD DENTON TX ,33.1938102,-97.1505118,VALID,4482.0
GREENLEE ST DENTON TX ,33.2018406,-97.1462016,VALID,4483.0
15XX GATHERING PL DENTON TX ,33.1938866,-97.1091304,VALID,4484.0
6XX HOGAN DR DENTON TX ,33.1528703,-97.1385746,VALID,4485.0
36XX PAINT DR DENTON TX ,33.1699798,-97.1019269,VALID,4486.0
12XX NORA LN DENTON TX ,33.1718167,-97.1443843,VALID,4487.0
5XX W HOBSON LN DENTON TX ,33.1760298,-97.1317986,VALID,4488.0
WILLIS ST DENTON TX ,33.2246002,-97.1185885,VALID,4489.0
30XX MONTECITO RD DENTON TX ,33.1606932,-97.1198416,VALID,4490.0
68XX EDGEFIELD DR DENTON TX ,33.1551338,-97.126836,VALID,4491.0
159XX N FREEWAY FORT WORTH TX ,32.8189032,-97.3137157,VALID,4492.0
45XX NAPA VALLEY DR DENTON TX ,33.1722472,-97.1704645,VALID,4493.0
84XX BISHOP PINE RD DENTON TX ,33.1813735,-97.0575604,VALID,4494.0
58XX ROUND HILL RD DENTON TX ,33.1544083,-97.1378667,VALID,4495.0
21XX RINEY RD DENTON TX ,33.2490831,-97.1517612,VALID,4496.0
22XX RUSTLING OAKS DR DENTON TX ,33.2265918,-97.1044017,VALID,4497.0
48XX HAMMERSTEIN BLVD DENTON TX ,33.1571579,-97.1154533,VALID,4498.0
36XX WHISPERWOOD RD DENTON TX ,33.1636809,-97.1138588,VALID,4499.0
21XX COUNTRYSIDE DR DENTON COUNTY TX ,33.2431534,-97.0559003,VALID,4500.0
CLUB HOUSE DR DENTON TX ,33.2243409,-97.1229744,VALID,4501.0
85XX STERLING DR DENTON TX ,33.1445783,-97.2383198,VALID,4502.0
41XX CADENA RD DENTON TX ,33.156727,-97.1072585,VALID,4503.0
20XX WINDING CREEK WAY DENTON TX ,33.1960452,-97.0615345,VALID,4504.0
21XX WINDING CREEK WAY DENTON TX ,33.1960452,-97.0615345,VALID,4505.0
48XX BARTHOLD RD DENTON TX ,33.2770646,-97.1966211,VALID,4506.0
23XX ARTEMISA LN DENTON TX ,33.2343838,-97.1635844,VALID,4507.0
37XX RIDGEWAY LN DENTON TX ,33.1620177,-97.1726176,VALID,4508.0
LIPIZZAN DR DENTON TX ,33.1516303,-97.1017658,VALID,4509.0
55XX WOODLAND HILLS DR DENTON COUNTY TX ,33.2620442,-97.0975748,VALID,4510.0
22XX YELLOWHAMMER RD DENTON TX ,33.1929762,-97.1483658,VALID,4511.0
46XX N JOSEY LN CARROLLTON TX ,33.0008168,-96.8865536,VALID,4512.0
CENTRAL VILLAGE DR DENTON TX ,33.172591,-97.1456689,VALID,4513.0
75XX SWEETGATE LN DENTON TX ,33.1790368,-97.0559696,VALID,4514.0
24XX HOLLY CT EULESS TX ,32.8708124,-97.0795107,VALID,4515.0
41XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID,4516.0
9XX CHASE LN DENTON TX ,33.2258067,-97.0960937,VALID,4517.0
18XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID,4518.0
34XX SUNNYDALE LN DENTON TX ,33.2518515,-97.12275,VALID,4519.0
19XX WHITEFISH CT DENTON TX ,33.1771604,-97.1118889,VALID,4520.0
38XX SEVILLE RD DENTON TX ,33.1641062,-97.1219579,VALID,4521.0
10XX N I 35 E DENTON TX ,33.2036084,-97.1504619,VALID,4522.0
6XX NORTH TEXAS BLVD DENTON TX ,33.2064112,-97.1534274,VALID,4523.0
37XX LIGHTHOUSE DR DENTON TX ,33.1435417,-97.1038951,VALID,4524.0
39XX TRENTON PL DENTON TX ,33.2264895,-97.0847269,VALID,4525.0
54XX ZARA DR DENTON TX ,33.2674132,-97.1260603,VALID,4526.0
77XX CASTLE PINES LN DENTON TX ,33.1724739,-97.0598358,VALID,4527.0
8XX 7TH AVE FORT WORTH TX ,32.7331648,-97.3420034,VALID,4528.0
10XX POINSETTIA BLVD DENTON TX ,33.2543469,-97.1106221,VALID,4529.0
21XX VILLAGE CREEK LN DENTON TX ,33.1961943,-97.0605875,VALID,4530.0
36XX E UNIVERSITY HWY DR DENTON TX ,33.2345383,-97.0783176,VALID,4531.0
13XX LYNHURST LN DENTON TX ,33.1807543,-97.1172597,VALID,4532.0
27XX VIRGINIA CIR DENTON TX ,33.2332466,-97.0943827,VALID,4533.0
11XX LINDSEY ST DENTON TX ,33.1987727,-97.1450131,VALID,4534.0
88XX WHITE ROCK LN DENTON TX ,33.1427475,-97.1861953,VALID,4535.0
20XX LAKEVIEW BLVD DENTON TX ,33.2257982,-97.0604461,VALID,4536.0
59XX S I 35 E CORINTH TX ,33.148343,-97.0569755,VALID,4537.0
109XX GOODLAND DR DENTON TX ,33.1457047,-97.2358095,VALID,4538.0
66XX CORRAL LN DENTON TX ,33.1479043,-97.1004431,VALID,4539.0
29XX LONG PRAIRIE RD FLOWER MOUND TX ,33.0327443,-97.0707866,VALID,4540.0
41XX VINTAGE BLVD DENTON TX ,33.1701268,-97.168938,VALID,4541.0
33XX I 35 DENTON TX ,33.2802739,-97.177933,VALID,4542.0
3XX S LOOP 288 DENTON TX ,33.1970392,-97.0919826,VALID,4543.0
90XX AMISTAD LN DENTON TX ,33.1416176,-97.1927124,VALID,4544.0
15XX BENNETT RD HOWE TX ,33.5389995,-96.5817774,VALID,4545.0
55XX MILLS RD DENTON TX ,33.2152229,-97.0713378,VALID,4546.0
39XX YELLOWSTONE PL DENTON TX ,33.2518053,-97.1199342,VALID,4547.0
20XX WICKWOOD CT DENTON TX ,33.1502909,-97.1527351,VALID,4548.0
HERCULES LN DENTON TX ,33.2541798,-97.12977,VALID,4549.0
105XX MURRAY S JOHNSON ST DENTON TX ,33.137144,-97.23622,VALID,4550.0
37XX GANZER RD W DENTON TX ,33.2835587,-97.1911931,VALID,4551.0
24XX CHEVY CHASE DR DENTON TX ,33.2665681,-97.1057482,VALID,4552.0
29XX ANYSA LN DENTON TX ,33.2264223,-97.0971391,VALID,4553.0
REDSTONE RD DENTON TX ,33.25716,-97.12634,VALID,4554.0
34XX MEADOWLARK LN DENTON TX ,33.2188889,-97.0937801,VALID,4555.0
34XX KINGSDOWN DR DENTON TX ,33.252803,-97.1655633,VALID,4556.0
13XX GOOD LN DENTON TX ,33.2299018,-97.0931346,VALID,4557.0
MICHELLE WAY DENTON TX ,33.1419805,-97.2508896,VALID,4558.0
24XX TWIN POST RD DENTON TX ,33.2514807,-97.1031514,VALID,4559.0
32XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID,4560.0
27XX PANHANDLE ST DENTON TX ,33.2216193,-97.1526645,VALID,4561.0
25XX DONELLA DR DENTON TX ,33.1880077,-97.1594089,VALID,4562.0
91XX STARWOOD LN DENTON TX ,33.140069,-97.2272691,VALID,4563.0
125XX LOCKHART DR DENTON TX ,33.1414998,-97.2562863,VALID,4564.0
29XX GROVELAND CT DENTON TX ,33.1472688,-97.1029852,VALID,4565.0
22XX VILLAGE CREEK LN DENTON TX ,33.1961943,-97.0605875,VALID,4566.0
88XX CRESTVIEW DR DENTON TX ,33.1440214,-97.2391444,VALID,4567.0
33XX KINGSDOWN DR DENTON TX ,33.252803,-97.1655633,VALID,4568.0
6XX AMARILLO ST DENTON TX ,33.2192471,-97.1422904,VALID,4569.0
5XX MACK DR DENTON TX ,33.2188328,-97.1059963,VALID,4570.0
27XX LIAM DR DENTON TX ,33.2377453,-97.1009224,VALID,4571.0
54XX DOLORES PL DENTON TX ,33.1713501,-97.0739888,VALID,4572.0
55XX HARTLEE FIELD RD DENTON TX ,33.2651529,-97.0833384,VALID,4573.0
12XX DAVIS ST DENTON TX ,33.2179748,-97.1185504,VALID,4574.0
12XX N ELM ST DENTON TX ,33.2483035,-97.1480169,VALID,4575.0
27XX WESTGLEN DR DENTON TX ,33.2415902,-97.1706998,VALID,4576.0
8XX BROCK CIR DENTON TX ,33.2210859,-97.1093503,VALID,4577.0
74XX RODEO DR DENTON TX ,33.2177482,-97.0544683,VALID,4578.0
17XX WELLINGTON DR DENTON TX ,33.2493375,-97.1133424,VALID,4579.0
39XX DREXEL DR DENTON TX ,33.1605368,-97.0961357,VALID,4580.0
10XX GREENWOOD DR DENTON TX ,33.2353581,-97.1173887,VALID,4581.0
20XX SHAWNEE ST DENTON TX ,33.2324649,-97.1106551,VALID,4582.0
5XX Lost Creek Dr PROSPER TX ,33.2294837,-96.7682106,VALID,4583.0
56XX BROOKSIDE DR DENTON TX ,33.1355344,-97.1868545,VALID,4584.0
1XX W WINDSOR DR DENTON TX ,33.2402202,-97.1526306,VALID,4585.0
7XX MOCKINGBIRD LN DENTON TX ,33.2223676,-97.0976468,VALID,4586.0
7XX REGENCY CT DENTON TX ,33.1724625,-97.1407227,VALID,4587.0
DUCHESS DR DENTON TX ,33.2096291,-97.0996858,VALID,4588.0
35XX HARBOUR MIST TRL DENTON TX ,33.1732271,-97.0733725,VALID,4589.0
23XX POINSETTIA BLVD DENTON TX ,33.2543469,-97.1106221,VALID,4590.0
13XX SHADY HILL LN DENTON TX ,33.2260586,-97.1027052,VALID,4591.0
38XX FLORENTINE DR DENTON TX ,33.1724379,-97.0833417,VALID,4592.0
LOST PONY DR DENTON TX ,33.1556498,-97.1051265,VALID,4593.0
63XX SADDLEBACK DR DENTON TX ,33.1501466,-97.100455,VALID,4594.0
9XX RALEIGH PATH DENTON TX ,33.2272323,-97.0853087,VALID,4595.0
15XX ANGELINA BEND DR DENTON TX ,33.1955172,-97.1144685,VALID,4596.0
23XX BROOKLAKE WEST DENTON TX ,33.2374642,-97.1698129,VALID,4597.0
38XX BLUESTEM BLVD DENTON TX ,33.148871,-97.1724536,VALID,4598.0
6XX LAKESHORE DR LITTLE ELM TX ,33.171353,-96.9319169,VALID,4599.0
81XX HIDDEN PATH LN DENTON TX ,33.1437801,-97.1157023,VALID,4600.0
POST OAK BLVD DENTON TX ,33.1691038,-97.0710275,VALID,4601.0
32XX HEATHER LN DENTON TX ,33.2458277,-97.1145706,VALID,4602.0
94XX PERIMETER ST DENTON TX ,33.1424435,-97.2263315,VALID,4603.0
44XX N ELM ST DENTON TX ,33.2483035,-97.1480169,VALID,4604.0
98XX FORT WORTH DR DENTON TX ,33.1675471,-97.1532309,VALID,4605.0
1XX W PARKWAY ST DENTON TX ,33.2180686,-97.1358893,VALID,4606.0
10XX N TRINITY RD DENTON TX ,33.227038,-97.0546798,VALID,4607.0
14XX SNYDER ST DENTON TX ,33.2274003,-97.1115118,VALID,4608.0
17XX WESTWOOD DR DENTON TX ,33.1941786,-97.1458733,VALID,4609.0
11XX CLEVELAND ST DENTON TX ,33.2041349,-97.1379203,VALID,4610.0
23XX ARROWHEAD DR DENTON TX ,33.2383176,-97.1717199,VALID,4611.0
7XX SKYLARK DR DENTON TX ,33.1799039,-97.1208419,VALID,4612.0
21XX NAVAJO ST DENTON TX ,33.2331658,-97.1081164,VALID,4613.0
4XX N LOOP 288 HWY DENTON TX ,33.2584052,-97.1428634,VALID,4614.0
55XX DOLORES PL DENTON TX ,33.1713501,-97.0739888,VALID,4615.0
15XX KENDOLPH DR DENTON TX ,33.1998148,-97.1520057,VALID,4616.0
37XX MONTE CARLO LN DENTON TX ,33.1656126,-97.1148395,VALID,4617.0
36XX N ELM ST DENTON TX ,33.2483035,-97.1480169,VALID,4618.0
16XX PAISLEY ST DENTON TX ,33.2207581,-97.1094508,VALID,4619.0
39XX CARMEL VILLAS DR DENTON TX ,33.1725843,-97.08162,VALID,4620.0
30XX COUNTRY CLUB RD DENTON TX ,33.1621985,-97.1419084,VALID,4621.0
28XX GLENWOOD LN DENTON TX ,33.2382124,-97.115532,VALID,4622.0
13XX NEFF ST DENTON TX ,33.2027685,-97.1446823,VALID,4623.0
88XX BASANITE AVE DENTON TX ,33.1440633,-97.2592111,VALID,4624.0
16XX AMHERST DR DENTON TX ,33.2313075,-97.149459,VALID,4625.0
37XX OCEANVIEW DR DENTON TX ,33.1742407,-97.0786109,VALID,4626.0
124XX GROSBEAK DR DENTON TX ,33.1456834,-97.2556581,VALID,4627.0
36XX FORRESTRIDGE DR DENTON TX ,33.1689178,-97.1294577,VALID,4628.0
68XX ALDERBROOK DR DENTON TX ,33.148481,-97.0955017,VALID,4629.0
54XX PERSIMMON DR DENTON TX ,33.2671128,-97.1222788,VALID,4630.0
7XX S MAYHILL RD DENTON TX ,33.1922091,-97.0856294,VALID,4631.0
18XX PANHANDLE ST DENTON TX ,33.2216193,-97.1526645,VALID,4632.0
32XX SAINT CLAIRE DR DENTON TX ,33.1752412,-97.1098641,VALID,4633.0
34XX KNOLL PINES RD DENTON TX ,33.1806063,-97.0590804,VALID,4634.0
96XX ARKOSE DR DENTON TX ,33.139921,-97.2557407,VALID,4635.0
25XX BRIARHURST CT DENTON TX ,33.2638277,-97.1074983,VALID,4636.0
38XX GANZER RD W DENTON TX ,33.2835587,-97.1911931,VALID,4637.0
35XX MEADOWLARK LN DENTON TX ,33.2188889,-97.0937801,VALID,4638.0
36XX SKELTON ST DENTON TX ,33.2516192,-97.1324169,VALID,4639.0
47XX N BONNIE BRAE ST DENTON TX ,33.2460697,-97.1605525,VALID,4640.0
25XX CREEKBEND LN DENTON TX ,33.1912302,-97.0608484,VALID,4641.0
BARCELONA ST DENTON TX ,33.2353204,-97.1779058,VALID,4642.0
14XX AUDRA LN DENTON TX ,33.2246081,-97.1068564,VALID,4643.0
14XX RIDGECREST CIR DENTON TX ,33.1864623,-97.1138504,VALID,4644.0
29XX DANA LN DENTON TX ,33.2213901,-97.0993495,VALID,4645.0
49XX S INTERSTATE 35 EAST DENTON TX ,33.1814754,-97.102065,VALID,4646.0
3XX S LOOP 288 HWY DENTON TX ,33.1970392,-97.0919826,VALID,4647.0
2XX RIDGECREST CIR DENTON TX ,33.1864623,-97.1138504,VALID,4648.0
23XX ETON PL DENTON TX ,33.2388038,-97.1739165,VALID,4649.0
4XX W SYCAMORE ST DENTON TX ,33.2126151,-97.1438642,VALID,4650.0
11XX MEADOW HILL ST DENTON TX ,33.2552847,-97.1161281,VALID,4651.0
39XX STONE OAK BLVD DENTON TX ,33.1507432,-97.0924701,VALID,4652.0
23XX BLACKCAP ST DENTON TX ,33.1924674,-97.1524492,VALID,4653.0
96XX CRESTVIEW DR DENTON TX ,33.1440214,-97.2391444,VALID,4654.0
28XX LOON LAKE RD DENTON TX ,33.1745164,-97.1068236,VALID,4655.0
